Year,State,CO2_Value,Coal_Value,Natural_Gas_Value,Nuclear_Energy_Value,Petroleum_Energy_Value,Renewable_Energy_Value
2009,Nebraska,26.1,"249,593","165,418","98,682","216,104","86,963"
2009,Nevada,14.7,"83,812","284,007",0,"237,095","54,225"
2009,New Hampshire,13.0,"32,844","62,049","92,214","154,095","49,904"
2009,New Jersey,12.7,"59,563","638,324","359,036","1,030,179","66,283"
2009,New Mexico,28.3,"306,162","247,947",0,"226,557","33,261"
2009,New York,9.0,"155,965","1,166,614","454,806","1,385,849","409,737"
2009,North Carolina,14.1,"678,673","252,729","427,226","798,784","179,898"
2009,North Dakota,78.2,"423,267","51,921",0,"127,743","64,260"
2009,Ohio,20.8,"1,267,267","770,759","159,040","1,124,661","114,671"
2009,Oklahoma,28.6,"373,271","681,062",0,"504,395","92,578"
2009,Oregon,10.7,"33,150","254,837",0,"348,602","423,040"
2009,Pennsylvania,19.4,"1,223,937","839,453","808,770","1,246,075","165,867"
2009,Rhode Island,10.7,0,"94,877",0,"91,589","7,418"
2009,South Carolina,17.9,"371,981","197,419","545,434","512,746","121,866"
2009,South Dakota,18.2,"37,480","66,317",0,"115,110","106,123"
2009,Tennessee,16.2,"477,713","223,019","281,996","655,512","192,435"
2009,Texas,23.8,"1,497,854","3,481,133","434,024","5,058,739","352,946"
2009,Utah,23.9,"364,994","223,646",0,"264,282","20,364"
2009,Vermont,9.9,0,"8,679","56,067","84,448","34,193"
2009,Virginia,13.4,"334,605","330,369","295,072","810,586","144,884"
2009,Washington,11.5,"84,048","319,739","69,385","732,582","853,813"
2009,West Virginia,48.8,"742,922","118,643",0,"191,464","50,902"
2009,Wisconsin,17.0,"425,941","392,485","132,653","518,538","153,699"
2009,Wyoming,114.4,"473,912","147,220",0,"163,336","35,036"
2010,Alabama,27.7,"718,684","544,405","396,557","521,156","266,139"
2010,Alaska,52.0,"14,548","334,978",0,"272,455","17,148"
2010,Arizona,15.5,"457,909","336,208","326,102","549,707","100,835"
2010,Arkansas,22.6,"293,689","274,774","157,017","342,608","138,624"
2010,California,9.6,"54,972","2,325,411","336,562","3,248,203","836,280"
2010,Colorado,19.0,"382,623","505,628",0,"483,122","82,338"
2010,Connecticut,10.2,"28,711","203,814","175,074","331,959","43,526"
2010,Delaware,14.5,"30,253","56,086",0,"100,897","7,751"
2010,District of Columbia,5.3,71,"33,717",0,"24,139","1,118"
2010,Florida,13.0,"637,416","1,180,462","250,178","1,715,374","289,743"
2010,Georgia,18.0,"767,906","540,943","350,268","1,052,237","247,287"
2010,Hawaii,15.0,"17,117",161,0,"262,031","18,177"
2010,Idaho,10.3,"8,527","85,075",0,"161,121","132,245"
2010,Illinois,18.2,"1,069,037","962,240","1,005,374","1,204,917","216,383"
2010,Indiana,33.6,"1,449,371","577,423",0,"719,848","148,291"
2010,Iowa,29.6,"493,794","278,751","46,518","417,223","335,054"
2010,Kansas,25.4,"359,908","280,413","99,876","348,037","75,257"
2010,Kentucky,35.2,"1,009,823","239,057",0,"644,203","84,515"
2010,Louisiana,44.8,"259,750","1,482,948","194,818","1,961,488","134,463"
2010,Maine,13.4,"2,279","80,988",0,"189,831","163,927"
2010,Maryland,12.3,"266,067","217,625","146,265","498,084","71,889"
2010,Massachusetts,11.1,"83,850","447,428","61,853","587,698","75,267"
2010,Michigan,17.0,"749,285","758,696","309,636","814,514","160,224"
2010,Minnesota,17.3,"315,438","427,186","140,873","589,241","224,987"
2010,Mississippi,21.4,"148,463","444,875","100,791","379,283","74,760"
2010,Missouri,22.8,"801,625","282,123","94,027","645,915","100,761"
2010,Montana,35.3,"203,339","72,888",0,"171,656","117,221"
2010,Nebraska,27.3,"254,552","169,608","115,540","243,230","133,695"
2010,Nevada,15.3,"80,228","267,808",0,"282,396","56,443"
2010,New Hampshire,12.7,"33,827","62,612","114,032","148,187","51,207"
2010,New Jersey,12.0,"71,961","671,005","342,526","919,715","74,011"
2010,New Mexico,26.1,"267,474","246,201",0,"226,019","39,926"
2010,New York,9.5,"167,094","1,224,484","437,620","1,485,219","405,824"
2010,North Carolina,15.4,"749,091","308,710","425,810","875,156","189,830"
2010,North Dakota,78.3,"409,684","64,263",0,"148,277","84,009"
2010,Ohio,21.4,"1,355,137","810,593","165,192","1,091,310","129,218"
2010,Oklahoma,28.1,"346,047","697,351",0,"523,822","108,361"
2010,Oregon,10.6,"42,556","242,914",0,"342,072","406,526"
2010,Pennsylvania,20.1,"1,310,670","909,259","813,462","1,238,775","190,969"
2010,Rhode Island,10.4,0,"95,710",0,"88,739","7,178"
2010,South Carolina,18.5,"404,966","225,961","543,379","506,026","134,412"
2010,South Dakota,18.5,"39,061","72,926",0,"114,364","128,953"
2010,Tennessee,17.2,"515,464","263,365","289,930","681,223","176,941"
2010,Texas,24.4,"1,568,060","3,689,581","432,036","5,394,188","458,187"
2010,Utah,23.1,"356,148","229,078",0,"258,718","22,771"
2010,Vermont,9.4,0,"8,501","49,986","81,464","34,817"
2010,Virginia,13.9,"346,161","385,768","277,729","844,391","143,772"
2010,Washington,10.9,"94,934","294,871","96,588","691,874","839,885"
2010,West Virginia,54.2,"848,129","121,780",0,"203,955","52,218"
2010,Wisconsin,17.4,"458,442","376,627","138,812","528,503","186,264"
2010,Wyoming,116.1,"484,239","154,759",0,"166,451","45,955"
2011,Alabama,27.0,"651,032","609,288","411,822","521,337","279,972"
2011,Alaska,51.4,"15,481","339,819",0,"268,848","16,702"
2011,Arizona,15.1,"459,909","293,134","327,292","552,991","129,110"
2011,Arkansas,22.9,"306,119","288,906","148,531","337,961","135,133"
2011,California,9.1,"55,264","2,196,252","383,644","3,174,345","953,565"
2011,Colorado,18.1,"368,871","477,208",0,"463,660","107,753"
2011,Connecticut,9.8,"6,081","236,016","166,669","317,397","43,360"
2011,Delaware,15.3,"17,881","81,710",0,"114,686","7,844"
2011,District of Columbia,5.0,48,"33,389",0,"22,226","1,296"
2011,Florida,12.2,"552,730","1,235,953","230,369","1,610,356","288,638"
2011,Georgia,16.3,"634,756","531,596","338,052","1,016,118","246,831"
2011,Hawaii,14.9,"16,080",158,0,"266,019","20,402"
2011,Idaho,10.1,"7,846","83,947",0,"157,999","177,760"
2011,Illinois,18.0,"1,052,224","986,310","1,002,694","1,182,982","233,916"
2011,Indiana,32.2,"1,333,442","635,117",0,"710,963","156,049"
2011,Iowa,28.5,"463,138","277,576","54,572","415,548","353,478"
2011,Kansas,24.6,"346,521","285,318","76,585","328,517","81,476"
2011,Kentucky,34.6,"1,010,623","229,048",0,"630,806","90,457"
2011,Louisiana,45.4,"269,993","1,535,704","173,859","1,949,628","135,127"
2011,Maine,13.0,"1,542","75,061",0,"188,435","166,773"
2011,Maryland,11.5,"241,190","199,132","150,655","480,594","80,305"
2011,Massachusetts,10.4,"42,963","464,018","53,212","574,191","77,232"
2011,Michigan,16.4,"691,150","787,337","344,155","796,407","176,632"
2011,Minnesota,17.1,"315,604","424,958","125,134","580,208","241,621"
2011,Mississippi,19.7,"107,546","437,873","108,164","369,063","75,576"
2011,Missouri,22.8,"825,650","275,308","98,062","623,832","96,371"
2011,Montana,32.1,"165,687","79,470",0,"177,760","143,494"
2011,Nebraska,28.5,"285,384","173,657","72,549","231,425","144,549"
2011,Nevada,14.0,"62,701","255,970",0,"267,077","58,036"
2011,New Hampshire,12.4,"24,489","72,778","87,508","147,637","52,027"
2011,New Jersey,11.9,"49,592","677,521","351,658","931,578","74,190"
2011,New Mexico,27.0,"284,737","251,838",0,"232,633","43,298"
2011,New York,9.0,"125,181","1,247,757","446,761","1,387,352","438,840"
2011,North Carolina,13.7,"624,783","311,189","424,073","830,733","188,541"
2011,North Dakota,79.2,"394,771","72,247",0,"184,822","102,733"
2011,Ohio,20.4,"1,222,606","848,771","155,806","1,067,554","138,111"
2011,Oklahoma,28.2,"378,320","676,910",0,"507,576","114,750"
2011,Oregon,9.6,"35,135","203,607",0,"331,023","526,732"
2011,Pennsylvania,19.6,"1,212,984","1,000,507","796,798","1,208,894","215,431"
2011,Rhode Island,10.4,0,"102,465",0,"82,254","6,901"
2011,South Carolina,17.4,"366,160","235,465","553,573","485,250","135,879"
2011,South Dakota,17.7,"32,112","73,973",0,"112,687","154,349"
2011,Tennessee,16.5,"481,127","267,929","281,682","673,366","191,304"
2011,Texas,24.8,"1,695,239","3,800,578","414,881","5,393,262","524,901"
2011,Utah,22.9,"346,181","230,672",0,"276,715","31,282"
2011,Vermont,9.3,0,"8,677","51,351","79,938","33,019"
2011,Virginia,12.7,"288,348","383,436","267,334","795,625","136,050"
2011,Washington,10.1,"56,951","272,261","50,293","694,946","1,080,055"
2011,West Virginia,52.7,"822,645","124,935",0,"199,665","53,542"
2011,Wisconsin,17.2,"447,370","399,247","120,962","516,508","186,444"
2011,Wyoming,113.7,"467,671","161,776",0,"168,323","61,810"
2012,Alabama,25.5,"547,004","677,380","427,975","513,993","265,964"
2012,Alaska,49.5,"15,521","347,228",0,"250,063","17,831"
2012,Arizona,14.6,"420,570","339,043","334,636","538,460","114,315"
2012,Arkansas,22.4,"296,732","300,572","162,353","321,213","125,377"
2012,California,9.2,"43,832","2,456,371","193,939","3,079,327","818,490"
2012,Colorado,17.6,"370,085","456,471",0,"458,509","108,351"
2012,Connecticut,9.5,"9,290","236,260","178,959","300,595","38,975"
2012,Delaware,15.9,"17,384","104,421",0,"108,981","7,116"
2012,District of Columbia,4.2,77,"29,389",0,"19,354","1,077"
2012,Florida,11.8,"482,984","1,348,390","187,259","1,549,928","287,354"
2012,Georgia,14.3,"435,546","624,338","355,674","956,122","237,974"
2012,Hawaii,14.5,"16,572",187,0,"259,024","21,430"
2012,Idaho,9.9,"5,186","90,339",0,"153,915","156,600"
2012,Illinois,17.0,"969,294","939,024","1,010,189","1,140,419","242,375"
2012,Indiana,29.9,"1,193,465","654,528",0,"683,759","144,690"
2012,Iowa,26.5,"422,595","266,283","45,552","392,006","370,566"
2012,Kansas,22.9,"307,585","268,086","86,818","329,269","90,046"
2012,Kentucky,32.0,"909,705","232,701",0,"619,187","80,329"
2012,Louisiana,42.8,"238,811","1,585,876","164,092","1,806,173","130,783"
2012,Maine,11.8,"1,299","70,451",0,"170,117","162,608"
2012,Maryland,10.6,"192,334","216,558","142,297","470,103","71,341"
2012,Massachusetts,9.4,"24,036","430,920","61,402","536,809","73,171"
2012,Michigan,15.7,"621,633","804,084","293,619","778,608","179,593"
2012,Minnesota,16.1,"257,875","430,277","125,159","585,141","246,583"
2012,Mississippi,20.1,"82,456","499,946","76,456","373,429","88,539"
2012,Missouri,21.4,"768,297","258,945","112,317","599,722","84,689"
2012,Montana,30.6,"157,308","75,234",0,"173,248","127,819"
2012,Nebraska,27.3,"272,587","161,770","60,795","233,031","132,976"
2012,Nevada,13.8,"52,850","281,432",0,"261,495","63,674"
2012,New Hampshire,11.1,"14,191","74,336","85,814","138,269","50,256"
2012,New Jersey,11.2,"25,589","670,827","346,962","884,720","76,886"
2012,New Mexico,26.0,"263,439","249,815",0,"233,394","45,164"
2012,New York,8.6,"72,914","1,260,950","427,277","1,341,448","399,747"
2012,North Carolina,12.8,"534,713","367,948","412,722","802,771","186,574"
2012,North Dakota,80.7,"406,344","71,873",0,"199,212","99,508"
2012,Ohio,18.6,"1,019,140","869,556","179,055","1,045,080","143,509"
2012,Oklahoma,27.4,"327,089","712,411",0,"522,769","135,556"
2012,Oregon,9.4,"28,259","220,578",0,"323,741","507,768"
2012,Pennsylvania,18.8,"1,093,178","1,079,495","787,753","1,157,559","203,830"
2012,Rhode Island,9.9,0,"98,435",0,"78,856","6,003"
2012,South Carolina,15.8,"298,572","250,481","535,952","468,285","138,964"
2012,South Dakota,17.9,"35,574","71,501",0,"116,746","140,762"
2012,Tennessee,15.3,"423,086","281,007","263,045","646,741","181,037"
2012,Texas,24.0,"1,498,818","3,964,124","402,823","5,504,726","533,395"
2012,Utah,21.6,"322,055","232,630",0,"269,396","28,026"
2012,Vermont,8.7,0,"8,287","52,283","75,387","28,836"
2012,Virginia,12.0,"222,270","424,000","300,992","796,113","134,372"
2012,Washington,9.8,"42,656","271,947","97,808","697,816","1,036,980"
2012,West Virginia,49.6,"756,716","140,133",0,"194,403","51,398"
2012,Wisconsin,15.9,"373,281","410,305","149,845","501,822","178,205"
2012,Wyoming,115.7,"490,128","158,546",0,"172,121","55,484"
2013,Alabama,24.9,"565,051","625,869","426,488","492,294","336,863"
2013,Alaska,46.1,"14,819","332,631",0,"230,765","18,931"
2013,Arizona,15.0,"454,865","340,375","328,423","543,380","119,753"
2013,Arkansas,23.1,"327,099","288,045","124,816","321,254","132,370"
2013,California,9.1,"38,151","2,480,792","187,162","3,096,230","897,358"
2013,Colorado,17.5,"363,532","480,875",0,"464,287","122,946"
2013,Connecticut,9.6,"7,679","240,102","178,465","307,661","42,952"
2013,Delaware,15.2,"18,254","100,682",0,"101,393","7,619"
2013,District of Columbia,4.3,4,"33,725",0,"18,790","1,179"
2013,Florida,11.6,"505,155","1,245,287","277,169","1,588,920","301,827"
2013,Georgia,14.3,"426,184","634,635","343,801","975,666","284,011"
2013,Hawaii,14.3,"15,306",197,0,"260,346","25,989"
2013,Idaho,10.7,"7,965","107,089",0,"157,372","140,544"
2013,Illinois,18.1,"1,026,925","1,063,511","1,014,926","1,169,110","268,752"
2013,Indiana,30.4,"1,198,611","680,051",0,"721,544","157,896"
2013,Iowa,26.6,"402,402","306,419","55,597","415,110","389,728"
2013,Kansas,24.1,"326,817","288,274","74,902","338,696","132,989"
2013,Kentucky,31.7,"914,774","235,703",0,"582,930","96,473"
2013,Louisiana,40.9,"228,055","1,504,969","177,156","1,762,715","151,598"
2013,Maine,12.3,"1,657","65,886",0,"182,365","168,347"
2013,Maryland,10.4,"183,191","206,126","149,048","478,356","78,496"
2013,Massachusetts,9.9,"42,208","435,312","45,251","564,699","82,560"
2013,Michigan,16.5,"658,172","831,741","302,194","831,484","208,916"
2013,Minnesota,16.8,"267,695","478,611","111,885","600,937","245,622"
2013,Mississippi,19.1,"97,767","426,902","113,523","364,610","76,908"
2013,Missouri,22.2,"806,549","281,399","87,428","601,720","97,726"
2013,Montana,31.7,"166,104","82,298",0,"172,419","118,144"
2013,Nebraska,28.7,"292,956","179,617","71,736","231,611","138,417"
2013,Nevada,14.3,"64,838","282,245",0,"268,244","74,096"
2013,New Hampshire,10.9,"16,778","55,649","114,173","144,512","59,059"
2013,New Jersey,11.3,"25,910","711,999","348,784","878,077","86,152"
2013,New Mexico,25.7,"256,377","252,867",0,"232,460","46,411"
2013,New York,8.6,"68,707","1,315,282","467,651","1,330,482","418,075"
2013,North Carolina,12.8,"493,771","445,018","420,486","812,705","228,352"
2013,North Dakota,79.2,"393,193","82,334",0,"222,215","98,237"
2013,Ohio,19.7,"1,104,486","945,731","168,451","1,053,987","160,117"
2013,Oklahoma,26.7,"335,925","682,277",0,"506,028","178,059"
2013,Oregon,9.9,"38,900","244,265",0,"322,313","472,016"
2013,Pennsylvania,19.5,"1,126,118","1,175,535","822,483","1,181,000","235,207"
2013,Rhode Island,9.5,0,"88,274",0,"82,166","6,106"
2013,South Carolina,14.7,"257,319","236,942","566,879","480,197","156,589"
2013,South Dakota,18.2,"34,246","84,527",0,"112,656","128,968"
2013,Tennessee,15.0,"399,768","284,750","297,732","655,891","226,381"
2013,Texas,24.8,"1,597,357","4,131,225","400,353","5,828,991","584,228"
2013,Utah,22.9,"355,230","258,661",0,"271,571","25,011"
2013,Vermont,9.1,0,"9,743","50,639","78,655","36,145"
2013,Virginia,12.8,"290,508","433,438","306,430","793,774","152,518"
2013,Washington,10.6,"74,955","327,840","88,408","698,425","942,926"
2013,West Virginia,50.8,"771,188","152,880",0,"195,225","61,073"
2013,Wisconsin,17.7,"454,554","454,050","121,994","510,487","188,808"
2013,Wyoming,118.3,"520,699","156,110",0,"161,686","54,820"
2014,Alabama,25.3,"575,912","650,570","431,368","490,328","293,890"
2014,Alaska,46.0,"18,225","329,274",0,"226,102","22,760"
2014,Arizona,14.5,"447,849","315,916","338,044","543,552","139,836"
2014,Arkansas,23.2,"339,214","273,009","151,428","325,319","131,625"
2014,California,9.0,"39,486","2,409,574","177,656","3,083,503","903,692"
2014,Colorado,17.3,"350,526","497,182",0,"480,827","131,177"
2014,Connecticut,9.7,"9,097","242,227","165,677","308,514","45,472"
2014,Delaware,14.8,"10,238","107,051",0,"103,067","8,064"
2014,District of Columbia,4.5,48,"35,302",0,"20,118","1,313"
2014,Florida,11.7,"557,882","1,241,250","291,474","1,613,839","298,010"
2014,Georgia,14.7,"482,657","664,808","340,652","948,453","297,134"
2014,Hawaii,13.8,"17,241",167,0,"250,169","27,996"
2014,Idaho,10.3,"7,472","93,610",0,"162,438","155,787"
2014,Illinois,18.4,"1,017,855","1,108,134","1,023,496","1,197,140","278,073"
2014,Indiana,31.2,"1,221,492","723,942",0,"734,901","162,947"
2014,Iowa,26.8,"401,151","311,352","43,431","424,219","406,807"
2014,Kansas,24.2,"316,572","291,483","89,512","356,192","151,818"
2014,Kentucky,31.8,"913,452","262,278",0,"580,146","96,645"
2014,Louisiana,40.1,"209,973","1,547,176","181,059","1,698,933","173,371"
2014,Maine,12.4,"2,142","62,423",0,"185,791","164,138"
2014,Maryland,10.8,"201,220","217,227","150,017","484,711","77,492"
2014,Massachusetts,9.6,"29,871","432,523","60,340","563,978","87,252"
2014,Michigan,16.5,"618,479","878,128","326,800","847,600","221,483"
2014,Minnesota,17.6,"313,073","490,111","132,904","602,446","273,992"
2014,Mississippi,20.0,"116,537","439,557","107,228","367,502","78,055"
2014,Missouri,22.0,"780,707","301,368","97,021","614,721","98,934"
2014,Montana,31.8,"175,357","80,063",0,"168,456","137,730"
2014,Nebraska,27.7,"276,544","179,705","105,655","234,466","155,904"
2014,Nevada,14.4,"79,230","261,902",0,"275,622","76,197"
2014,New Hampshire,11.4,"14,867","58,785","106,350","155,001","61,731"
2014,New Jersey,11.8,"30,731","805,145","329,533","856,154","91,005"
2014,New Mexico,24.2,"215,348","256,056",0,"240,408","48,148"
2014,New York,9.0,"64,655","1,392,378","450,141","1,382,080","437,667"
2014,North Carolina,13.0,"501,592","462,289","428,474","834,289","209,090"
2014,North Dakota,80.2,"399,195","89,095",0,"236,320","111,219"
2014,Ohio,19.8,"1,057,377","1,058,802","170,319","1,062,667","163,389"
2014,Oklahoma,26.9,"336,080","667,360",0,"535,307","177,919"
2014,Oregon,9.5,"34,238","226,472",0,"325,766","495,029"
2014,Pennsylvania,19.5,"1,039,161","1,304,080","823,277","1,207,164","232,509"
2014,Rhode Island,10.0,0,"91,374",0,"86,353","7,902"
2014,South Carolina,15.5,"305,656","236,040","548,246","479,576","158,548"
2014,South Dakota,18.1,"33,062","83,919",0,"114,520","140,135"
2014,Tennessee,15.7,"427,509","313,887","289,401","672,629","194,804"
2014,Texas,24.6,"1,585,961","4,060,590","410,907","5,803,534","634,054"
2014,Utah,22.2,"344,054","251,649",0,"274,435","29,679"
2014,Vermont,9.4,0,"10,853","52,929","79,824","35,555"
2014,Virginia,12.9,"278,183","438,697","316,081","830,111","167,411"
2014,Washington,10.3,"76,547","320,167","99,332","681,853","957,292"
2014,West Virginia,54.0,"816,460","180,222",0,"193,011","57,169"
2014,Wisconsin,17.6,"417,096","479,396","98,807","543,179","195,664"
2014,Wyoming,113.1,"489,300","142,268",0,"171,012","56,015"
2015,Alabama,24.6,"494,311","701,582","438,728","511,742","284,365"
2015,Alaska,47.5,"19,511","333,936",0,"235,839","23,819"
2015,Arizona,13.9,"385,822","365,313","340,153","557,369","149,031"
2015,Arkansas,19.8,"226,889","296,826","144,716","314,414","129,264"
2015,California,9.0,"30,967","2,384,061","193,529","3,201,112","911,138"
2015,Colorado,16.7,"340,107","490,642",0,"479,850","133,682"
2015,Connecticut,10.1,"6,536","260,925","182,083","313,997","46,764"
2015,Delaware,14.8,"7,149","107,819",0,"109,009","7,744"
2015,District of Columbia,4.4,44,"33,654",0,"20,423","1,831"
2015,Florida,11.7,"466,530","1,378,089","294,099","1,695,087","293,757"
2015,Georgia,14.3,"394,665","712,580","353,883","997,508","300,896"
2015,Hawaii,13.9,"15,632",196,0,"254,200","29,420"
2015,Idaho,10.9,"4,249","107,871",0,"175,254","154,481"
2015,Illinois,17.0,"850,430","1,011,357","1,017,377","1,245,106","270,570"
2015,Indiana,28.3,"1,007,472","735,055",0,"750,409","173,327"
2015,Iowa,24.8,"348,293","302,936","54,836","415,141","429,835"
2015,Kansas,22.2,"273,416","280,421","90,254","340,937","149,870"
2015,Kentucky,29.7,"796,484","276,867",0,"590,257","89,402"
2015,Louisiana,39.8,"174,221","1,594,207","160,015","1,716,529","158,287"
2015,Maine,12.6,"2,588","54,203",0,"194,972","168,574"
2015,Maryland,10.4,"165,994","225,969","153,140","499,114","73,185"
2015,Massachusetts,9.8,"24,177","457,124","52,236","577,821","88,979"
2015,Michigan,16.6,"617,280","871,834","306,773","864,500","239,503"
2015,Minnesota,16.3,"271,570","448,557","125,900","595,108","278,624"
2015,Mississippi,20.5,"71,626","536,996","122,511","377,952","74,223"
2015,Missouri,20.5,"696,401","270,885","109,182","622,945","95,606"
2015,Montana,31.6,"178,421","77,443",0,"165,080","129,412"
2015,Nebraska,26.8,"266,319","170,346","107,976","234,270","164,543"
2015,Nevada,13.4,"36,635","312,602",0,"266,639","85,212"
2015,New Hampshire,11.4,"10,989","70,742","99,186","152,764","67,603"
2015,New Jersey,11.7,"22,925","778,866","347,851","877,467","81,586"
2015,New Mexico,24.3,"215,703","260,038",0,"237,701","48,909"
2015,New York,8.9,"41,241","1,396,693","466,457","1,383,266","448,392"
2015,North Carolina,12.4,"405,525","516,026","440,248","857,023","206,845"
2015,North Dakota,76.6,"408,091","100,852",0,"193,722","109,747"
2015,Ohio,18.2,"865,714","1,031,716","181,726","1,081,188","157,489"
2015,Oklahoma,25.6,"280,748","711,393",0,"521,667","203,058"
2015,Oregon,9.4,"26,515","245,897",0,"323,140","451,541"
2015,Pennsylvania,18.2,"878,829","1,313,350","842,044","1,187,148","235,433"
2015,Rhode Island,10.2,0,"96,514",0,"86,112","8,469"
2015,South Carolina,15.0,"241,217","284,013","555,909","511,425","151,230"
2015,South Dakota,16.5,"19,616","83,370",0,"115,692","138,038"
2015,Tennessee,15.0,"370,650","322,468","261,037","687,482","196,878"
2015,Texas,23.9,"1,340,422","4,263,856","411,571","6,022,376","672,832"
2015,Utah,21.3,"330,043","242,848",0,"276,308","33,778"
2015,Vermont,9.8,0,"12,245",0,"81,888","41,531"
2015,Virginia,12.9,"232,427","526,314","293,455","834,674","169,053"
2015,Washington,10.5,"58,273","327,738","85,347","732,667","891,733"
2015,West Virginia,49.9,"730,949","191,059",0,"189,690","44,994"
2015,Wisconsin,17.3,"408,189","476,969","104,666","534,079","200,490"
2015,Wyoming,109.4,"487,177","126,421",0,"158,389","52,372"
2016,Alabama,23.4,"410,168","715,033","417,334","538,953","259,513"
2016,Alaska,45.0,"16,613","330,883",0,"219,837","26,254"
2016,Arizona,13.1,"323,878","373,916","338,636","576,213","162,028"
2016,Arkansas,20.8,"246,437","315,617","140,370","322,808","127,831"
2016,California,9.0,"32,077","2,248,939","197,754","3,315,378","1,116,287"
2016,Colorado,16.0,"321,476","464,749",0,"482,014","158,875"
2016,Connecticut,9.5,"2,340","254,652","173,363","296,001","47,868"
2016,Delaware,15.2,"8,199","113,552",0,"110,248","7,597"
2016,District of Columbia,4.0,34,"30,160",0,"19,489","2,193"
2016,Florida,11.6,"426,188","1,414,358","306,658","1,738,523","290,005"
2016,Georgia,14.0,"399,279","727,336","360,633","971,869","298,214"
2016,Hawaii,13.9,"16,431",162,0,"252,070","32,368"
2016,Idaho,10.9,"2,432","110,344",0,"176,049","153,289"
2016,Illinois,16.2,"702,467","1,045,034","1,031,331","1,247,540","276,545"
2016,Indiana,27.4,"948,386","779,945",0,"726,396","183,792"
2016,Iowa,23.6,"298,006","317,115","49,185","424,923","452,667"
2016,Kansas,21.5,"253,121","276,404","86,245","342,440","179,062"
2016,Kentucky,28.6,"736,584","279,935",0,"600,376","91,858"
2016,Louisiana,40.4,"140,513","1,718,305","179,391","1,700,751","176,181"
2016,Maine,12.1,"2,194","54,509",0,"186,072","150,107"
2016,Maryland,10.1,"162,931","229,508","154,377","473,740","73,766"
2016,Massachusetts,9.4,"20,115","440,725","56,628","558,903","93,041"
2016,Michigan,15.5,"471,236","926,828","329,999","880,277","234,596"
2016,Minnesota,16.5,"261,250","466,365","144,970","617,809","282,936"
2016,Mississippi,20.8,"61,219","561,342","61,680","386,987","76,967"
2016,Missouri,19.5,"639,860","273,583","98,630","619,747","94,312"
2016,Montana,29.9,"161,938","77,589",0,"166,880","132,767"
2016,Nebraska,25.4,"240,465","172,929","97,798","232,829","168,536"
2016,Nevada,13.7,"30,765","316,653",0,"289,383","99,674"
2016,New Hampshire,10.3,"5,277","59,638","112,551","146,737","62,838"
2016,New Jersey,11.9,"17,455","793,928","312,569","888,468","85,369"
2016,New Mexico,23.3,"197,083","259,158",0,"235,515","64,769"
2016,New York,8.7,"29,679","1,336,455","434,791","1,382,206","454,021"
2016,North Carolina,12.3,"381,761","540,271","447,500","878,993","222,384"
2016,North Dakota,72.7,"394,579","105,625",0,"164,552","125,731"
2016,Ohio,17.6,"825,311","994,162","175,893","1,082,887","159,177"
2016,Oklahoma,24.5,"221,842","736,164",0,"520,186","260,290"
2016,Oregon,9.2,"19,440","249,829",0,"327,835","482,943"
2016,Pennsylvania,17.0,"734,838","1,354,340","867,302","1,138,129","230,921"
2016,Rhode Island,9.1,0,"88,471",0,"74,342","8,267"
2016,South Carolina,14.6,"221,865","284,225","583,883","522,302","150,318"
2016,South Dakota,17.1,"26,660","85,021",0,"113,289","149,018"
2016,Tennessee,15.2,"379,775","336,341","309,357","702,677","170,822"
2016,Texas,23.5,"1,323,111","4,151,065","440,109","6,175,136","820,815"
2016,Utah,19.3,"269,016","250,199",0,"285,349","47,601"
2016,Vermont,9.5,0,"12,383",0,"77,727","38,701"
2016,Virginia,13.1,"222,938","572,103","310,966","844,901","167,391"
2016,Washington,10.9,"53,302","324,929","100,674","800,690","948,976"
2016,West Virginia,51.6,"751,957","188,491",0,"199,199","47,885"
2016,Wisconsin,16.6,"357,335","501,042","106,173","524,098","200,299"
2016,Wyoming,104.7,"457,315","132,478",0,"152,624","58,491"
2017,Alabama,22.3,"378,890","681,208","446,097","530,370","285,081"
2017,Alaska,45.5,"16,376","343,899",0,"216,452","24,447"
2017,Arizona,12.8,"334,512","334,629","338,246","583,258","172,736"
2017,Arkansas,21.4,"267,591","317,530","132,736","321,210","121,635"
2017,California,9.1,"33,663","2,190,994","187,227","3,392,689","1,314,777"
2017,Colorado,15.8,"315,835","462,135",0,"489,738","162,034"
2017,Connecticut,9.5,"2,507","246,532","172,570","299,249","46,758"
2017,Delaware,14.4,"4,804","103,121",0,"112,654","7,912"
2017,District of Columbia,3.7,30,"30,607",0,"16,915","2,257"
2017,Florida,11.4,"407,538","1,421,271","304,840","1,757,690","306,615"
2017,Georgia,13.6,"344,273","709,671","352,560","1,028,148","293,604"
2017,Hawaii,14.3,"14,948",163,0,"262,205","32,003"
2017,Idaho,10.9,"2,615","115,899",0,"176,634","174,569"
2017,Illinois,16.1,"685,000","1,034,583","1,016,522","1,251,487","286,646"
2017,Indiana,26.4,"929,271","747,919",0,"700,249","183,807"
2017,Iowa,24.3,"300,287","376,298","54,528","409,164","473,227"
2017,Kansas,20.3,"216,747","279,097","111,367","335,329","219,766"
2017,Kentucky,26.2,"639,356","296,673",0,"577,856","103,410"
2017,Louisiana,41.4,"142,267","1,716,392","161,171","1,814,440","161,570"
2017,Maine,11.5,"2,168","45,125",0,"181,420","155,506"
